ID,Tipo,SKU,"GTIN, UPC, EAN, ou ISBN",Nome,Publicado,Em destaque?,Visibilidade no catálogo,Descrição curta,Descrição,Data de preço promocional começa em,Data de preço promocional termina em,Status do imposto,Classe de imposto,Em estoque?,Estoque,Quantidade baixa de estoque,São permitidas encomendas?,Vendido individualmente?,Peso (kg),Comprimento (cm),Largura (cm),Altura (cm),Permitir avaliações de clientes?,Observação de compra,Preço promocional,Preço,Categorias,Tags,Classe de entrega,Imagens,Limite de downloads,Dias para expirar o download,Ascendente,Grupo de produtos,Upsells,Venda cruzada,URL externa,Texto do botão,Posição,Marcas,Nome do atributo 1,Valores do atributo 1,Visibilidade do atributo 1,Atributo global 1
53102,simple,7898242030571,,Bionatural Cães Raças Médias e Grandes Adulto Frango 15Kg - Special Dog,1,0,visible,Bionatural Cães Raças Médias e Grandes Adulto Frango 15Kg - Special Dog | Marca: Special Dog | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bionatural Cães Raças Médias e Grandes Adulto Frango 15Kg - Special Dog</h2>\n<p>Produto <strong>Special Dog</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>15.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Special Dog</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 15.000 Kg (1x 15.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,15.0,,,,1,,,"249,90",Racao,"Racao, Special Dog",,,,,,,,,,,0,Special Dog,Marca,Special Dog,1.0,1.0
57358,simple,7897348202820,,"Lhasa Apso Adulto 7,5 Kg - Premier",0,0,visible,"Lhasa Apso Adulto 7,5 Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop","<div class=""product-description"">\n<h2>Lhasa Apso Adulto 7,5 Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>7.500 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 7.500 Kg (1x 7.500 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,7.5,,,,1,,,"159,90",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348202820.jpg,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57375,simple,7898335660128,,Luck Cat Mix 10Kg - Luck Dog,1,0,visible,Luck Cat Mix 10Kg - Luck Dog | Marca: Luck Dog | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Luck Cat Mix 10Kg - Luck Dog</h2>\n<p>Produto <strong>Luck Dog</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>10.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Luck Dog</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 10.000 Kg (1x 10.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,9,,0,0,10.0,,,,1,,,"77,90",Racao,"Luck Dog, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7898335660128.webp,,,,,,,,,0,Luck Dog,Marca,Luck Dog,1.0,1.0
57376,simple,7898335660012,,Luck Dog Filhote Carne 27% 10Kg,1,0,visible,Luck Dog Filhote Carne 27% 10Kg | Marca: Luck Dog | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Luck Dog Filhote Carne 27% 10Kg</h2>\n<p>Produto <strong>Luck Dog</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>10.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Luck Dog</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 10.000 Kg (1x 10.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,2,,0,0,10.0,,,,1,,,"75,90",Racao,"Luck Dog, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7898335660012.webp,,,,,,,,,0,Luck Dog,Marca,Luck Dog,1.0,1.0
57378,simple,7898335660043,,Luck Dog Filhote Mix 27% 10Kg,1,0,visible,Luck Dog Filhote Mix 27% 10Kg | Marca: Luck Dog | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Luck Dog Filhote Mix 27% 10Kg</h2>\n<p>Produto <strong>Luck Dog</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>10.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Luck Dog</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 10.000 Kg (1x 10.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,6,,0,0,10.0,,,,1,,,"76,90",Racao,"Luck Dog, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7898335660043.jpg,,,,,,,,,0,Luck Dog,Marca,Luck Dog,1.0,1.0
57379,simple,7898335660302,,Luck Dog Gold Raças Pequenas 24% 10Kg,1,0,visible,Luck Dog Gold Raças Pequenas 24% 10Kg | Marca: Luck Dog | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">
\n<h2>Luck Dog Gold Raças Pequenas 24% 10Kg</h2>
\nProduto <strong>Luck Dog</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>10.000 Kg</strong> e melhor custo-benefício.
\n<ul class=""product-features"">
\n 	<li>🏷️ <strong>Marca:</strong> Luck Dog</li>
\n 	<li>⚖️ <strong>Peso/Conteúdo:</strong> 10.000 Kg (1x 10.000 Kg)</li>
\n 	<li>📦 <strong>Categoria:</strong> Racao</li>
\n 	<li>✅ <strong>Produto Original</strong> com garantia</li>
\n 	<li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>
\n 	<li>💳 <strong>Diversas formas de pagamento</strong></li>
\n</ul>
\n<div class=""cta-section"">
\n
\n📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!
\n
\n⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!
\n
\n</div>
\n</div>",,,taxable,,1,2,,0,0,10.0,,,,1,,,"85,90",Racao,"Luck Dog, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7898335660302.jpg,,,,,,,,,0,Luck Dog,Marca,Luck Dog,1.0,1.0
57380,simple,7898335660289,,Luck Dog Gold Raças Pequenas 24% 20Kg,1,0,visible,Luck Dog Gold Raças Pequenas 24% 20Kg | Marca: Luck Dog | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Luck Dog Gold Raças Pequenas 24% 20Kg</h2>\n<p>Produto <strong>Luck Dog</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>20.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Luck Dog</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 20.000 Kg (1x 20.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,20.0,,,,1,,,"164,90",Racao,"Luck Dog, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7898335660289.webp,,,,,,,,,0,Luck Dog,Marca,Luck Dog,1.0,1.0
57381,simple,7898335660173,,Luck Dog Mix 21% 20Kg,1,0,visible,Luck Dog Mix 21% 20Kg | Marca: Luck Dog | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Luck Dog Mix 21% 20Kg</h2>\n<p>Produto <strong>Luck Dog</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>20.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Luck Dog</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 20.000 Kg (1x 20.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,7,,0,0,20.0,,,,1,,,"104,90",Racao,"Luck Dog, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7898335660173.webp,,,,,,,,,0,Luck Dog,Marca,Luck Dog,1.0,1.0
57382,simple,7898335660029,,Luck Dog Original 22% 15Kg,1,0,visible,Luck Dog Original 22% 15Kg | Marca: Luck Dog | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Luck Dog Original 22% 15Kg</h2>\n<p>Produto <strong>Luck Dog</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>15.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Luck Dog</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 15.000 Kg (1x 15.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,14,,0,0,15.0,,,,1,,,"91,90",Racao,"Luck Dog, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7898335660029.jpg,,,,,,,,,0,Luck Dog,Marca,Luck Dog,1.0,1.0
57383,simple,7898335660319,,Luck Dog Premium Dia A Dia 23% 15Kg,1,0,visible,Luck Dog Premium Dia A Dia 23% 15Kg | Marca: Luck Dog | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Luck Dog Premium Dia A Dia 23% 15Kg</h2>\n<p>Produto <strong>Luck Dog</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>15.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Luck Dog</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 15.000 Kg (1x 15.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,2,,0,0,15.0,,,,1,,,"119,90",Racao,"Luck Dog, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7898335660319.webp,,,,,,,,,0,Luck Dog,Marca,Luck Dog,1.0,1.0
57384,simple,7898335660371,,Luck Dog Premium Frango E Arroz 23% 15Kg,1,0,visible,Luck Dog Premium Frango E Arroz 23% 15Kg | Marca: Luck Dog | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Luck Dog Premium Frango E Arroz 23% 15Kg</h2>\n<p>Produto <strong>Luck Dog</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>15.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Luck Dog</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 15.000 Kg (1x 15.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,4,,0,0,15.0,,,,1,,,"119,90",Racao,"Luck Dog, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7898335660371.webp,,,,,,,,,0,Luck Dog,Marca,Luck Dog,1.0,1.0
57385,simple,7898385660104,,Luck Dog Titan 18% Carne 10Kg,1,0,visible,Luck Dog Titan 18% Carne 10Kg | Marca: Luck Dog | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Luck Dog Titan 18% Carne 10Kg</h2>\n<p>Produto <strong>Luck Dog</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>10.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Luck Dog</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 10.000 Kg (1x 10.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,12,,0,0,10.0,,,,1,,,"46,90",Racao,"Luck Dog, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7898385660104.webp,,,,,,,,,0,Luck Dog,Marca,Luck Dog,1.0,1.0
57648,simple,7897348203193,,Premier Ambientes Internos Adulto 12Kg,1,0,visible,Premier Ambientes Internos Adulto 12Kg | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Premier Ambientes Internos Adulto 12Kg</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>12.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 12.000 Kg (1x 12.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,12.0,,,,1,,,"259,90",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348203193.jpg,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57650,simple,7897348201021,,"Premier Ambientes Internos Adulto 2,5Kg",1,0,visible,"Premier Ambientes Internos Adulto 2,5Kg | Marca: Premier | Categoria: Racao | AquaFlora Agroshop","<div class=""product-description"">\n<h2>Premier Ambientes Internos Adulto 2,5Kg</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>2.500 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 2.500 Kg (1x 2.500 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,9,,0,0,2.5,,,,1,,,"105,00",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348201021.jpg,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57651,simple,7897348203995,,"Premier Ambientes Internos Adulto Senior 2,5Kg",0,0,visible,"Premier Ambientes Internos Adulto Senior 2,5Kg | Marca: Premier | Categoria: Racao | AquaFlora Agroshop","<div class=""product-description"">\n<h2>Premier Ambientes Internos Adulto Senior 2,5Kg</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>2.500 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 2.500 Kg (1x 2.500 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,2.5,,,,1,,,"99,90",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348203995.jpg,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57652,simple,7897348203254,,Premier Ambientes Internos Filhotes 12Kg,1,0,visible,Premier Ambientes Internos Filhotes 12Kg | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Premier Ambientes Internos Filhotes 12Kg</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>12.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 12.000 Kg (1x 12.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,12.0,,,,1,,,"259,99",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348203254.jpg,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57653,simple,7897348201113,,Premier Ambientes Internos Filhotes 1Kg,1,0,visible,Premier Ambientes Internos Filhotes 1Kg | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Premier Ambientes Internos Filhotes 1Kg</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>1.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 1.000 Kg (1x 1.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,1.0,,,,1,,,"52,90",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348201113.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57655,simple,7897348207689,,"Premier Ambientes Internos Gatos Adulto. Castrado. 1,5Kg",1,0,visible,"Premier Ambientes Internos Gatos Adulto. Castrado. 1,5Kg | Marca: Premier | Categoria: Racao | AquaFlora Agroshop","<div class=""product-description"">\n<h2>Premier Ambientes Internos Gatos Adulto. Castrado. 1,5Kg</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>1.500 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 1.500 Kg (1x 1.500 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,3,,0,0,1.5,,,,1,,,"95,00",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348207689.jpg,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57656,simple,7897348202097,,Premier Ambientes Internos Papinha Desmame Cães Filhotes 1Kg,1,0,visible,Premier Ambientes Internos Papinha Desmame Cães Filhotes 1Kg | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Premier Ambientes Internos Papinha Desmame Cães Filhotes 1Kg</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>1.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 1.000 Kg (1x 1.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,1.0,,,,1,,,"58,90",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348202097.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57657,simple,7897348200994,,Premier Cães Adulto Raças Pequenas Frango 1Kg,1,0,visible,Premier Cães Adulto Raças Pequenas Frango 1Kg | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Premier Cães Adulto Raças Pequenas Frango 1Kg</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>1.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 1.000 Kg (1x 1.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,1.0,,,,1,,,"45,00",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348200994.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
